text,createTime,authorMeta.id,authorMeta.secUid,authorMeta.name,authorMeta.nickName,musicMeta.musicId,musicMeta.musicName,videoMeta.duration,description_length,n_hashtags,has_hashtags,author_verified,music_is_original,hour_posted,day_of_week,musicAuthor_Billie Eilish,musicAuthor_Evan Holmes,musicAuthor_F1 moments,musicAuthor_Kreepa,musicAuthor_Pop Smoke,musicAuthor_Riovacci,musicAuthor_Tik Toker,musicAuthor_Tim Thebodeau,musicAuthor_mo.rab,musicAuthor_other,musicAuthor_zopepijn,viral
🤦🏻‍♂️🤦🏻‍♂️كم وزنكم ؟#foryou #اكسبلو,2020-12-12 14:36:12,6.774158772455622e+18,MS4wLjABAAAARXFxChYOZcs4dq0hMPOGCF_e-CdgFAlkPSopZyacCJD0YXZYsQORAN_oPjypxikQ,mo.rab,mo.rab,6.905378696920714e+18,original sound,15.0,35,2,1,0,1,14,5,False,False,False,False,False,False,False,False,True,False,False,0
💚 #transition #chile #tatuaje #lesbians #loveislove #love #dúo #tattoo #fyp #🏳️‍🌈 #lesbian #parati #lgbt #lgbtq #girl #trend,2020-11-26 13:08:41,6.809064331293869e+18,MS4wLjABAAAAtiy24o3xhE0VeMh07yU-Ss7h3OZwssEXmWLjUcq6Fei1Llt569pVRl9IeXaBX_LW,vivi.aravena,vivian aravena,6.895797388917706e+18,sonido original,15.0,124,16,1,0,1,13,3,False,False,False,False,False,False,False,False,False,True,False,0
#f1 #f1crash #f1mercedes #mercedes #f1race #win #lose #ftb #fortheboys #rage #pit #pitstop #box #boxing #fy #fyp #painful,2020-12-11 16:09:46,6.883357013906441e+18,MS4wLjABAAAAXiyneGbEezpHOwwtklu5nXNnpwQTtHMui3ra1o22rM84fnXXMWPtYxZCJTOPRDHa,gamingclips011,Gijs Lanting,6.876136131637807e+18,FRANCHISE,29.0,121,17,1,0,0,16,4,False,False,False,False,False,False,False,False,False,True,False,0
Als er dan tóch niemand op straat gaat zijn. Het F1-seizoen is afgelopen. Mogen wij een paar rondjes door de stad blazen?😅😷 #f1 #redbull #fastestlap,2020-12-14 14:56:18,6.812533504942982e+18,MS4wLjABAAAAaeCL3aMNAIe1fuwXdvY_Bw17fEPyuZdNcJIAibdZBgPGWrzXIZuxZsLOAZV-ZVQi,redbullned,Red Bull Nederland,6.526265111647098e+18,original sound,11.0,148,3,1,1,1,14,0,False,False,False,False,False,False,False,False,False,True,False,0
the fall onto my bed scared me tbh #Boo #gay #affirmations #military #transition #fyp #FootlongShuffle,2020-10-14 00:45:35,6.595259634050384e+18,MS4wLjABAAAAmVMrdncqsLwqLXqmpez2ab1TRh8hhR3GOGAvysiXYntgQ_NokMreC1iecIVMJ8Jp,hklein99,Hay,6.865892194264288e+18,FAMOUS PPL ARE USING THIS AUDIO,14.0,102,6,1,0,1,0,2,False,False,False,False,False,False,False,False,False,True,False,0
I'm doing some form of this before my every heavy set 👌 #squat #squatmobility,2020-11-06 21:48:37,6.733926208025085e+18,MS4wLjABAAAAJhkh-MzXMx30sao69Z9g2tEaLXYXdVCvlgZDIFjdn8W40nRDv1PS8Xt5odCHKPQ1,marqsheino,Markus Heinonen,6.674228190141189e+18,Satisfaction,11.0,77,2,1,0,0,21,4,False,False,False,False,False,False,False,False,False,True,False,0
фанаты сакуры зайдите в комментарий ✨#sakura #sakuraharuno #shannaroo #edit #animeedit #fyp #fypシ #recommendations #foryou #shannaro #sakurabest,2020-11-28 14:16:07,6.880434123573528e+18,MS4wLjABAAAAKwiC2Mb_0dhqbe7PguGk1i_8LwRefRQTBldc5gqFhQYX07nMhT9_ds41VoxMtYQr,shingod420,yourgod,6.704946914174962e+18,Fantasy,17.0,144,11,1,0,0,14,5,False,False,False,False,False,False,False,False,False,True,False,0
She can have all the horses she wants💕🐴 #horse #horses #animals #equestrian #girlfriend #fyp #foryou #horsegirl,2020-12-01 05:27:36,6.809229691573061e+18,MS4wLjABAAAAi4mrpSMAuZ_R-QYw5Xx5SMTUKTIJDzCwv_bV7GmBSQ46sw3m5lb7ovDUqwM_R4i4,bf_of_an_equestrian,Nick Parkes,6.842250090443196e+18,no no no no no no no no,13.0,111,8,1,0,0,5,1,False,False,False,False,False,False,False,False,False,True,False,1
BIG BENCH PR #powerlifter #powerlifting #powertok #fitness #gym #benchpress #bodybuilding #strength #fyp #foryoupage  @timmytimmadome,2020-10-25 17:06:26,6.7166180708633e+18,MS4wLjABAAAAfgh97XLlJbvI_2-LKgqjONjIN6XIfE1LiozRn1b4islUlk8ZaCSkp3yqe0uABll-,christian74kg,Christian Mungioli,2.1119019289512346e+17,Alright,31.0,133,10,1,0,0,17,6,False,False,False,False,False,False,False,False,False,True,False,1
Any request? 😉 #wantthischallenge #gymshark #fitness #homeworkout,2020-12-09 19:08:45,6.76798500566524e+18,MS4wLjABAAAAsF4lOcAOR6F7sVdec_zDSpe44io2qcHfpv3ei9jTziNNQfdmoMbKDD4JOVmR5xnh,johnclajara,John Lajara,6.883802744193388e+18,son original,30.0,65,4,1,0,1,19,2,False,False,False,False,False,False,False,False,False,True,False,1
still got it 🤙 #gym #fyp #deadlift #foryou,2020-11-15 13:59:50,6.793442674466113e+18,MS4wLjABAAAAhxuhO3PoKWxgFYsKFNQDuU_hLYo8zVWl977XBIrEQc1rO-IJpysDpdyYhHa47Fmj,farmer.ralph,Farmer Ralph,6.515231601595518e+18,Believer [NSG Remix],42.0,42,4,1,0,0,13,6,False,False,False,False,False,False,False,False,False,True,False,0
@erin.66kg we’re tired lmao #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-12-08 02:14:55,6.809091326287906e+18,MS4wLjABAAAA2E39Kf-WEf1R4vCYmLttnudwWR5GnSWLQ9IiJ1aIFsIIWhSOqzmC5r5DivezJEch,timmytimmadome,Tim Thebodeau,6.903703157650623e+18,original sound,19.0,126,10,1,0,1,2,1,False,False,False,False,False,False,False,True,False,False,False,1
The horses strike again￼. #horse #waterbowl #water #horses #stables #stable #horseriding #horselover #working #animals #farm #farmer #yard￼￼￼ #clumsy,2020-11-18 19:38:31,6.82308336615991e+18,MS4wLjABAAAADLeVh2NjzMqFPORN8KwG9HTEC_4iPBT81JsFHdHOeTavNjSzGUCEEH51lVmY8kmN,eric010100101,user9020331284442,6.816334765722242e+18,original sound,9.0,149,14,1,0,1,19,2,False,False,False,False,False,False,False,False,False,True,False,0
අම්මො ඒක max ගන්න විදිය කියන්නම් ඉන්බොක්ස් එන්න😘😘😘ආදරෙයි හැමෝටම ගොඩාක් 😘😘,2020-10-05 20:43:37,6.844233144498963e+18,MS4wLjABAAAA4juwuXL9wZBYHCaOEU7ATM9IZyTATMokKsWq8ccDUs4LAP_0qm9sink-fG-JINC7,r__o__w__d__y_,ROWDY,6.827725905725574e+18,Worth it (Remix),12.0,73,0,0,0,1,20,0,False,False,False,False,False,False,False,False,False,True,False,0
Test #slowmo #WinWithASmile #transisi #transition #transitions #slowmotion #slow #tiktok #tiktokindo #viral #virall #tutorial #fypchallenge  #fyp,2020-10-01 18:26:43,6.803085123904685e+18,MS4wLjABAAAAWmjygB2QtQhy8_djGIqj72_NCGKr8AR5wKvPdtD9HnUYcYTow3SdF63KKTPAO9vL,dedebin,BINTANG MT REAL,6.878720004238413e+18,original sound - ๖คຖງ๖ēēຖ 👑,18.0,145,13,1,0,1,18,3,False,False,False,False,False,False,False,False,False,True,False,0
Give it a shot if your knees hate you #foryou #fyp #foryoupage #fitness #bodybuilder #aesthetics #gymshark #workout #exercise,2020-10-17 01:45:12,6.830062072786322e+18,MS4wLjABAAAAdmUYDSIo8Y1s-uBzybtxz86CSfgW4ikzWskzqKlvUCwumNKs4uubDrghpM4P2c7k,evan_holmes_,Evan Holmes,6.884399196217118e+18,original sound,29.0,125,9,1,0,1,1,5,False,True,False,False,False,False,False,False,False,False,False,0
Reply to @caden.wappler #foryoupage #fyp #foryou #powerlifting #bodybuilding #benchpress #fitness #workout #fittok #powertok,2020-09-23 17:42:37,6.809091326287906e+18,MS4wLjABAAAA2E39Kf-WEf1R4vCYmLttnudwWR5GnSWLQ9IiJ1aIFsIIWhSOqzmC5r5DivezJEch,timmytimmadome,Tim Thebodeau,6.671091943436455e+18, Dancin (KRONO Remix),10.0,124,10,1,0,0,17,2,False,False,False,False,False,False,False,False,False,True,False,1
Reply to @viljamit #crossfit #abs,2020-11-20 21:56:41,6.733926208025085e+18,MS4wLjABAAAAJhkh-MzXMx30sao69Z9g2tEaLXYXdVCvlgZDIFjdn8W40nRDv1PS8Xt5odCHKPQ1,marqsheino,Markus Heinonen,6.897328363384458e+18,original sound,35.0,33,2,1,0,1,21,4,False,False,False,False,False,False,False,False,False,True,False,0
#horadearrasar,2020-12-20 18:05:33,6.807586378046965e+18,MS4wLjABAAAASOWhi4j3XJ5sh9uTkz2hsxf-GSEod57a2sfZSDDwHqBloTcmch16-5GvACq930H2,nataneschorsch,Natane Schorsch,6.886040556707777e+18,Oh My God,13.0,14,1,1,0,0,18,6,False,False,False,False,False,False,False,False,False,True,False,0
#horadearrasar,2020-11-05 22:51:55,6.565048222133076e+18,MS4wLjABAAAAPY3Txz37yZQ2CAQ3_dUuUSAPa9PezX9Et5prUDzBLf20g56v4ZtbaAxZo-1ru_I9,lovely_nobru_,lovely.nobru,6.888098764448336e+18,Funk do Nobru Apelão,13.0,14,1,1,0,0,22,3,False,False,False,False,False,False,False,False,False,True,False,0
𝓼𝓱𝓮 𝓲𝓼 𝓰𝓸𝓻𝓰𝓮𝓸𝓾𝓼 ✨ #akamegakill #akamegakilledit #esdeath #esdeathedit #anime #animeedit #weeb #otaku #fyp #foryou #fy,2020-10-10 17:22:20,6.78047848903395e+18,MS4wLjABAAAAM5SWaWOcJjh7AvvAH-lhIsc8eoMwh-J1AOmUX1SUf4CEJ2x2ytTeibquo5pvpUUL,fetishold,𝕒𝕟𝕚𝕞𝕖 𝕖𝕕𝕚𝕥𝕤,6.882043205181869e+18,som original,12.0,117,11,1,0,1,17,5,False,False,False,False,False,False,False,False,False,True,False,0
AK pal ki ab to dure na muj ko Dana❤❤#foryou #foryoupage #bhurhn_tv #khasmirpakistan #videostar #trending,2020-10-31 09:22:50,6.849016548334503e+18,MS4wLjABAAAAzYy5L6H0ekRZD86YKIl7D9LP6PoDYA2c9NaGNC4kDYgg4zFQqAk9-1K9cIFi27ha,zubair_rajput1,Zubair ❤,6.889712391060196e+18,original sound,15.0,105,6,1,0,1,9,5,False,False,False,False,False,False,False,False,False,True,False,0
Reply to @zachralph I can’t seem to find them #lats #backmuscles #wheretheyat #MIA,2020-09-26 17:59:20,6.757017762085012e+18,MS4wLjABAAAAQZYYsp85sNJ91XaTzPJMegp9Mnpo9V4liMhgGEt1W9uFyGLfqoRjSoPqVSmAI7s0,blake_ouellette,Blake Ouellette,6.823538398192504e+18,original sound,5.0,82,4,1,0,1,17,5,False,False,False,False,False,False,False,False,False,True,False,0
The boys were proud again ❤️ #fyp #foryoupage #foryou #gym #athlete #fitness #workout #motivation #MyRecommendation #ohno #tiktok #theboys #welldone,2020-11-05 18:01:52,1.2300949747154125e+17,MS4wLjABAAAADCr1WkeXCw1GlAywvirWOXMcYQ6wP51J7rN-N3OUL03KUy8_Bd624XpW7Dt0CZz3,braydencarelius,Brayden Carelius,6.556255463795594e+18,original sound,9.0,148,13,1,0,1,18,3,False,False,False,False,False,False,True,False,False,False,False,0
For the ones who don’t know how to do this😁💙 #foryou #fyp #outofbody #imaghost #boo dc: @.crapper,2020-12-07 17:55:30,2.3772923526260736e+17,MS4wLjABAAAAa5k-a1h3RO8h9TOOMurqnqJ_ULGVAQ0uBf1AK_BGFwlaS3l0ZPlwb8TFbNx2qlHK,theofficialcasper,Casper®🇳🇱 (🏆 Winner TMB),6.899883686385241e+18,BILLIE JEAN X BOO X F IT UP VMESHBEATS MASHUP,13.0,97,5,1,1,1,17,0,False,False,False,False,False,False,False,False,False,True,False,1
what do you want for Christmas?🎅🏼 #HaventSeen#foryou#fyp,2020-12-17 23:07:27,6.628949745136353e+18,MS4wLjABAAAAocDBKVGwGbbafbS116tUncorP9BbS7MGo_exXQ5c8ZkI-lnfcJephnI-khy5HTPS,abicado,abielizabeth,6.895372307825708e+18,Jingle Bell Rock,8.0,56,3,1,0,1,23,3,False,False,False,False,False,False,False,False,False,True,False,0
🤢 #francisxvk #nederlands #foryou #mickeymouse #disney,2020-11-23 05:56:46,8.146473716252672e+16,MS4wLjABAAAA3h63ooQuwSgMohZuJzIP9ONxhpEBlDzIF3yY0Ggr8uwwqdrTcpz9MoR3i-hDvPU0,francisxvk,Francis van kampen,6.894307737409162e+18,FOLLOW ME,9.0,54,5,1,0,1,5,0,False,False,False,False,False,False,False,False,False,True,False,0
I need one of these 😳 @brandon_baum,2020-11-15 14:30:00,6.604420603187675e+18,MS4wLjABAAAAqjlwU56ELbj09lCc_b_k5XcZOCP6iXuPyEuoCnRsAi7gO5jx-Zkb758PlBrUm_ly,riovacci,Riovacci,6.895357818711428e+18,original sound,16.0,35,0,0,0,1,14,6,False,False,False,False,False,True,False,False,False,False,False,1
Pencil #amazing,2020-12-19 12:30:22,6.772167972121527e+18,MS4wLjABAAAAmmK7uSsQOlOGdJD98atMGBdJ-KajZ6sv_wZRVo5EGbtI-B1uMyRHDn42SGmXeukt,the_object,Object,6.907943871481777e+18,оригинальный звук,10.0,15,1,1,0,1,12,5,False,False,False,False,False,False,False,False,False,True,False,1
Tja verschil moet er zijn #boyfriend #relationship #studentproblems #study #fyp #xyzbca #viral #noticeme #schoollife #foryou #voorjou #foryoupage #fy,2020-11-05 17:29:22,6.798246867837142e+18,MS4wLjABAAAACM232a7VgJmg4rWZoOgZvhN0x1uyBYoniQnDHjGaAM1NbBAd87N2Nal81ZmSCIwR,isa.looy,Isa,6.891693190080974e+18,origineel geluid,23.0,149,13,1,0,1,17,3,False,False,False,False,False,False,False,False,False,True,False,0
any questions? #gotothegym #flexfroday #gymtime #workout #fitfam #swolefam #workout #homegym,2020-12-04 18:56:23,6.718786745917507e+18,MS4wLjABAAAA6QnDS07MPs4yJwUEKhujugbhWLIoeaRN4MD5vVje-k6m9cOtjI3OvOxMrjQWpCyU,papaswolio,Papa Swolio,6.902476857015422e+18,original sound,20.0,92,8,1,0,1,18,4,False,False,False,False,False,False,False,False,False,True,False,1
Morgen begint mijn toetsweek😢 Wanneer is jullie toetsweek? #dutch #foryou #fy #voorjou #letsprobeerit #viral #dance #trending,2020-11-05 21:01:49,1.141244121649193e+17,MS4wLjABAAAAaEQx8txs-vw7UbkiWMCbH0-EYTejjzbWv6kUoMk-EC0ZPoFb_A3HHIjQo0Lc3EHf,tessajaimy,Tessa Neeskens,6.891747918089457e+18,origineel geluid,15.0,125,8,1,0,1,21,3,False,False,False,False,False,False,False,False,False,True,False,0
Did you expact that? 😊 #foryoupage #trending #fyp #Taekwondo #fitness #sport,2020-12-03 11:47:28,6.727982766010631e+18,MS4wLjABAAAA6RBa676SfqECw6rvXghGzRKjZ0EAH3Wf1G37-FCBi6FCPDknsFMxPcVxInnpOPKP,watkiekjenou,kiki,6.867426519803809e+18,son original,15.0,76,6,1,0,1,11,3,False,False,False,False,False,False,False,False,False,True,False,1
Love my shuffle fam 🥰 @thefredster @vopflash #shuffle #shuffledance #fyp #foryoupage #makeitmini #OurType #VansCheckerboardDay,2020-11-19 17:58:55,6.683163637554824e+18,MS4wLjABAAAAG4pp-nb-YyokFwQS19mjZBvzy2TUa0E9n6nDd2P8VDRAHtq4gn6AuzZLQ4MoBM_I,myrandatomb,Myranda,6.571644316488306e+18,origineel geluid,13.0,126,6,1,0,1,17,3,False,False,False,False,False,False,False,False,False,True,False,0
Music in the Car just a little bit 🤪 @spaudio8766,2020-10-31 15:32:10,6.821804727153608e+18,MS4wLjABAAAAqZwg9Lxp5QfxcYy2SFvYztqX1JKeOWeYzW1JefgOIWVDGaGrSLW8Vb4iSn3M-rkb,missblondy1982,MissBlondy1982,6.889807562464644e+18,origineel geluid,15.0,49,0,0,0,1,15,5,False,False,False,False,False,False,False,False,False,True,False,1
✨ lockdown ✨ | #voorjou #markrutte #lockdown #corona #fyp,2020-12-14 11:48:16,1.497124660866171e+17,MS4wLjABAAAAKEdDFzcsqyLwgISMD2UN1vdIhrSdclJryjaOMrkDwjPGjF9goRJLRxFpHIRi30a8,dominiqueifte,Dominique Iftekaralikhan,6.906077590079999e+18,origineel geluid,13.0,57,5,1,0,1,11,0,False,False,False,False,False,False,False,False,False,True,False,0
I’m in love with these pants🥰🧡#upsidedownamsterdam #netherlands #KerstInHuis #foryou #fyp #dance #indonesia,2020-12-06 14:56:59,10102736.0,MS4wLjABAAAAD5cWpElFksxqsaseqdG1BK2QAz6Eb8sUdDq5IcSs3Pg,jasonverspaget,Jason🇳🇱,6.874125430861975e+18,Killing Me Softly With His Song (Remix),9.0,107,7,1,0,1,14,6,False,False,False,False,False,False,False,False,False,True,False,0
Ow Ow pechdag!! #fyp #fy #hardgaan #kapot #broken,2020-10-20 15:33:39,6.879069758160094e+18,MS4wLjABAAAA1i0cyH4OSVa2LfQPkfeyFb2UvNEx78mr0j_kNP0GbVm42ktVRmiaJK7KFhiAE2im,marienvsteenberguh,Marienvs89,6.794419153911565e+18,origineel geluid,6.0,49,5,1,0,1,15,1,False,False,False,False,False,False,False,False,False,True,False,1
Still working on that,2020-11-12 01:55:52,6.830062072786322e+18,MS4wLjABAAAAdmUYDSIo8Y1s-uBzybtxz86CSfgW4ikzWskzqKlvUCwumNKs4uubDrghpM4P2c7k,evan_holmes_,Evan Holmes,6.892938670383402e+18,Trend by at. reno.lugo,10.0,21,0,0,0,1,1,3,False,False,False,False,False,False,False,False,False,True,False,0
we all need seb in our lives #f1 #vettel #russell #foryou #formula1 #sakhirgp #fyp #mercedes #ferrari,2020-12-15 16:03:43,6.902120167682196e+18,MS4wLjABAAAAF4KH_OzNf2p_DnrqvmZI9F2IPt-wmdzJxS28Q7PCf9Md41cAyni6Auws8mlTpM3x,smilelando,Formula videos,2.2293503227611955e+17,Train Wreck,11.0,101,9,1,0,0,16,1,False,False,False,False,False,False,False,False,False,True,False,1
#giojade #voorjou,2020-12-06 00:59:03,6.902855384605459e+18,MS4wLjABAAAA2kaWR_FISpFYSF_XDVh-nN26yxjKRcCtL9w2JatCkB-zkHQs63fzybVvNTMXqaVC,jadandgiodepedo,WORDIKFAMOUS😃,6.902941571507834e+18,origineel geluid,6.0,17,2,1,0,1,0,6,False,False,False,False,False,False,False,False,False,True,False,1
Hey ladies 😘 #greenscreen #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-07 17:18:20,6.809091326287906e+18,MS4wLjABAAAA2E39Kf-WEf1R4vCYmLttnudwWR5GnSWLQ9IiJ1aIFsIIWhSOqzmC5r5DivezJEch,timmytimmadome,Tim Thebodeau,6.7238226132878e+18,Originalton [Fergie - L.A.LOVE (la la)],8.0,124,11,1,0,1,17,2,False,False,False,False,False,False,False,False,False,True,False,0
PERPUSTAKAAN DI LUAR NEGERI GEDE DAN CANGGIH BANGET! 🇳🇱🇳🇱 ig @jerhemynemo #belanda #indonesia #luarnegeri #fyp #fypindo #travel #perpustakaan #ldr,2020-11-21 11:20:26,6.805946990440465e+18,MS4wLjABAAAALalRtHjMHefCFY8RlMEFQ6-6MvyTYi7sC9tpWlbNJQT7PbgBPfJC72YDczKI_Lwg,jerhemynemo,Jerhemy Owen,6.762092669565963e+18,Celebrate the Good Times,42.0,146,8,1,0,1,11,5,False,False,False,False,False,False,False,False,False,True,False,0
Which way would you go!? #HolidaysOurWay #computerscience #girlsinstem #stemmajor #coding #codewithme #softwareengineer,2020-11-17 19:28:42,6.743964772569974e+18,MS4wLjABAAAA8VL3f5kEiy6-BJREfWOCq_VWohomOsHb8DS2d-HkaOFj1j_7iseg4qQBHgqKgkYu,tiffintech,Tiff in Tech,2.5083555134664704e+17,It's Tricky,15.0,119,7,1,0,0,19,1,False,False,False,False,False,False,False,False,False,True,False,1
Weet jij wel wat Netflix&chill is?😂😂#jandinoasporaat #dino #jandino #voorjou #voorjoupagina #fyp,2020-12-15 09:42:17,6.904300095907775e+18,MS4wLjABAAAA40veEPYCLRk6EwtXk7ssUxqtmLHtLNa-Vi7aDKZERrBAZW0B3s4kO_70LOuEo3Yx,thebloopers4you,Bloopers4You 🇳🇱,6.906416215246343e+18,origineel geluid,41.0,96,6,1,0,1,9,1,False,False,False,False,False,False,False,False,False,True,False,1
Best Duo Of With McLaren ‘19 #f1 #formula1 #fy #fyp #fortoupage #foryou #redbull #redbullracing #maxverstappen #danielricciardo #mv33 #dr3,2020-11-22 18:50:49,6.892683353885459e+18,MS4wLjABAAAARiCzPc-E2MVvvF3sCkgNWAC6QaOydRd0W78Fd0EObzWAsUBcflZyjQM7ngcFKE2Y,f1_flat_out,F1 Vids 🏎 🏆 🍾,6.898022631912967e+18,origineel geluid,33.0,138,12,1,0,1,18,6,False,False,False,False,False,False,False,False,False,True,False,0
Wat  jouw pre over je zegt deel 2 #foryou #fitness #preworkout #mobicep #training #chestday #muscles #workout #gains #gym #fyp #fy #richpiana #c4 #fit,2020-11-05 18:47:07,6.820730663936935e+18,MS4wLjABAAAAHBftIa27bgjDwV-gw2h5vdjWqDiA9qWz5UPVUA0qQARAXAtELJzgaxxXZTub1qST,roykevdh,Roy van der Heiden,6.89171323491615e+18,origineel geluid,57.0,150,15,1,0,1,18,3,False,False,False,False,False,False,False,False,False,True,False,1
Hahah daar is moeke weer! Kijk tot het einde! 😂 au mn knie mn knie! 😂,2020-11-08 10:41:56,6.532382829233111e+18,MS4wLjABAAAAAQC7u68TQkXLAaad695_-lQxaQCjPmOWmDveBa-sJZsHUOvMhJ9KkR22nSSAzEr8,yoepmen,Yoepmen,6.892701449659158e+18,origineel geluid,30.0,69,0,0,0,1,10,6,False,False,False,False,False,False,False,False,False,True,False,1
Got the idea from @biggweg_  #gym #fyp #squat #foryou #deadlift,2020-11-11 14:38:11,6.793442674466113e+18,MS4wLjABAAAAhxuhO3PoKWxgFYsKFNQDuU_hLYo8zVWl977XBIrEQc1rO-IJpysDpdyYhHa47Fmj,farmer.ralph,Farmer Ralph,6.617541532335476e+18,Pumped Up Kicks（Bridge & Law Remix）,21.0,63,5,1,0,0,14,2,False,False,False,False,False,False,False,False,False,True,False,1
#duet with @jilliansurfs Follow my Backup @funnyk__ #fyp #foryou #views #transitions #transition #xyzbca,2020-10-17 17:43:53,6.650337308850422e+18,MS4wLjABAAAAiN7uatjMLQT1eKlX2suX0VKg5lzh0hm3NFDf4XWqGngvJvXH2VVR25HAWeZZphkT,kwavyy_,K WAVY⚡️,3.18636771406123e+17,Rap God,13.0,104,7,1,0,0,17,5,False,False,False,False,False,False,False,False,False,True,False,1
(vira o celular/turn ur phone) esse deu trabalho viuuu? #naruto #sasuke #sakura #kakashi #sai #yamato #team7 #time7 #narutoshippuden #animeedit,2020-11-05 14:11:42,6.879064138904946e+18,MS4wLjABAAAA7i5URNcgc6GlU5CeW77QCvOTZHuIKnLtg4CTKX4-R9YdxL6HFGKzpaVhXJHJdFEE,blwckmoon,Nina✨Edits,6.72723528615936e+18,Teeth,35.0,143,10,1,0,0,14,3,False,False,False,False,False,False,False,False,False,True,False,1
♥️✅,2020-10-13 07:59:13,6.801840546401043e+18,MS4wLjABAAAAqoQ4mFpwKn5eYpHcuwUEnssY7xX2mSLogUylro2u_nlhCe-NycEhvHGxCkkQrVP8,arc_revenger_,Akila Dias,6.8515025910844e+18,original sound,14.0,3,0,0,0,1,7,1,False,False,False,False,False,False,False,False,False,True,False,0
අඩුම ගානෙ උත්සාහ කලනේ😁🤟🤣#onemillionaudition #trending #sltiktok @kalana.sp @pradeep_niranga @amila282,2020-11-06 07:25:27,6.582973553552097e+18,MS4wLjABAAAAUz5t4IpzZZZQiQsGwP8VYO9ojlDPe1xrGLzMtqWipAQ1xOoyyGwFlmwoNij5mmum,shaanmadush,madusha theekshana,6.891903329870319e+18,original sound,13.0,101,3,1,0,1,7,4,False,False,False,False,False,False,False,False,False,True,False,0
long road to recovery dreamy but it’ll be ok❤️ #fyp #horseaccident #horse #pony #vets #broken #brokenspine #iloveyou,2020-10-21 11:28:29,6.759585192963032e+18,MS4wLjABAAAAxrwCGPGa29_Gi98ZYnZiugCKO7YSVv3nSRh9o7V2TM_DQqL2QhzoCFIT4Oo_NvXT,chloexsnowballx,Chloe Snowball💛,6.873292392011681e+18,original sound,51.0,116,8,1,0,1,11,2,False,False,False,False,False,False,False,False,False,True,False,1
"You've been requesting to see how I train my shoulders, so here goes 👌 #shoulderexercises #training #gym",2020-10-11 18:56:23,6.733926208025085e+18,MS4wLjABAAAAJhkh-MzXMx30sao69Z9g2tEaLXYXdVCvlgZDIFjdn8W40nRDv1PS8Xt5odCHKPQ1,marqsheino,Markus Heinonen,6.823159626767306e+18,Viva La Swing aka #SandoTwist by @Abiud_Sando,9.0,104,3,1,0,1,18,6,False,False,False,False,False,False,False,False,False,True,False,0
This was the best I could come up with 🙈 #switchingpositions #HolidaysOurWay #tabletop #transition #foryou #fyp #lgbtq #lesbian #lesbiansoftiktok,2020-11-17 19:11:58,6.74370070015928e+18,MS4wLjABAAAA6JJwMge6JZawynlWYVZlOaiVrAwWKSTIcvYm9ZJ_SlMteYkYMJFrPhPqzO8HTgIw,id_bullseye,Sarah,6.886946637650856e+18,positions,8.0,145,9,1,0,0,19,1,False,False,False,False,False,False,False,False,False,True,False,0
☺️☺️☺️#defender110  #landrover,2020-10-08 17:10:39,6.848685247685887e+18,MS4wLjABAAAAh_BxYYpekdSfjHaQd3hMes25O2Tlz4P5Ny2zHpW7exJ9H-z41NXIqp3qvu3i6wtX,c_m_a_j,Channel CM,6.82287112618466e+18,original sound,22.0,30,2,1,0,1,17,3,False,False,False,False,False,False,False,False,False,True,False,0
#greenscreen I had fun with this one lol #beatbox #beatboxing #swissbeatbox #spencerx #codfish #accentchallenge #meme #fyp #esh,2020-11-23 22:37:27,6.783499420576187e+18,MS4wLjABAAAABxIiVTAoAlbswAPXJFPyCanKaGVtPNJMGqqZEMYMOTOjqDnyt0EkZcppA37c6GvQ,_thatblockhead,max 🗣,6.898452017472179e+18,original sound,30.0,127,10,1,0,1,22,0,False,False,False,False,False,False,False,False,False,True,False,0
#horadearrasar,2020-11-19 10:44:44,6.80369539979192e+18,MS4wLjABAAAA4VZ1it05P3AuxjAtOmWtMsFRJTzWRZyePXk-N13KujB-zTiDDS4e6SCDUOMjBVID,pedrosousa751,@ pedro_sousa_182_BR,6.87594819666995e+18,Soldado Perigoso,13.0,14,1,1,0,0,10,3,False,False,False,False,False,False,False,False,False,True,False,0
